household_id;iris_id;commune_id;departement_id;region_id;car_availability;bike_availability;number_of_vehicles;number_of_bikes;income;census_household_id
318782;173001002;17300;17;75.0;none;none;0;0;1482.0;73081
318789;173000603;17300;17;75.0;some;some;2;2;5096.0;73084
318798;173000104;17300;17;75.0;all;none;2;0;4557.0;73088
318800;173000403;17300;17;75.0;some;some;1;1;3550.5;73090
318813;173000102;17300;17;75.0;none;none;0;0;1392.0;73095
318856;173000601;17300;17;75.0;all;all;1;4;1790.0;73108
318862;173000201;17300;17;75.0;none;all;0;4;990.0;73109
318864;173000301;17300;17;75.0;all;none;2;0;3730.5;73110
318866;173000301;17300;17;75.0;all;some;2;1;2971.5;73110
318875;173001003;17300;17;75.0;all;none;2;0;6382.5;73112
318885;173000504;17300;17;75.0;some;all;1;2;2278.5;73115
318890;173000101;17300;17;75.0;some;some;1;1;2458.5;73117
318901;173000702;17300;17;75.0;all;all;2;2;4174.5;73119
318918;173000602;17300;17;75.0;none;none;0;0;2479.0;73125
318920;173001003;17300;17;75.0;all;all;2;1;1601.0;73126
318932;173000104;17300;17;75.0;all;all;1;2;1739.0;73129
318937;173000703;17300;17;75.0;all;all;1;1;543.0;73131
318942;173000602;17300;17;75.0;none;none;0;0;2056.0;73132
318972;173000904;17300;17;75.0;none;all;0;2;2125.0;73143
318981;173000101;17300;17;75.0;all;none;1;0;1096.0;73145
318997;173000701;17300;17;75.0;all;none;1;0;634.0;73151
319000;173000301;17300;17;75.0;all;all;1;1;3443.0;73152
319005;173000201;17300;17;75.0;none;all;0;3;2447.0;73154
319011;173000904;17300;17;75.0;some;none;1;0;1795.5;73155
319063;173000603;17300;17;75.0;all;none;1;0;1404.0;73171
319085;173000302;17300;17;75.0;none;all;0;1;1552.0;73178
319089;173000603;17300;17;75.0;none;all;0;2;2328.0;73179
319091;173000702;17300;17;75.0;none;none;0;0;1191.0;73180
319098;173001002;17300;17;75.0;all;none;1;0;1217.0;73186
319103;173000301;17300;17;75.0;all;all;1;1;2450.0;73190
319107;173000402;17300;17;75.0;all;none;1;0;4662.0;73191
319110;173000103;17300;17;75.0;all;none;1;0;1878.0;73192
319114;173001001;17300;17;75.0;none;none;0;0;2609.0;73193
319116;173001002;17300;17;75.0;none;all;0;1;1200.0;73194
319126;173000101;17300;17;75.0;none;all;0;4;1728.0;73196
319151;173000202;17300;17;75.0;all;none;2;0;7116.0;73205
319152;173000202;17300;17;75.0;all;all;2;2;4593.0;73205
319158;173000302;17300;17;75.0;all;all;1;1;3297.0;73207
319162;173000104;17300;17;75.0;all;none;2;0;775.5;73208
319163;173000104;17300;17;75.0;all;some;2;1;2853.0;73208
319182;173000302;17300;17;75.0;some;some;1;2;3369.6000000000004;73214
319192;173001003;17300;17;75.0;some;none;1;0;130.5;73216
319200;173000501;17300;17;75.0;some;none;1;0;959.4;73219
319212;173001001;17300;17;75.0;all;some;2;1;3256.5;73222
319219;173000701;17300;17;75.0;none;all;0;1;1553.0;73223
319240;173000402;17300;17;75.0;some;none;1;0;3141.0;73228
319246;173000503;17300;17;75.0;all;all;1;2;1151.0;73230
319270;173000104;17300;17;75.0;all;none;1;0;5218.5;73236
319282;173000601;17300;17;75.0;some;some;1;1;5289.0;73239
319298;173000603;17300;17;75.0;some;all;1;3;3903.0;73244
319301;173000902;17300;17;75.0;all;all;1;2;1297.0;73245
319307;173000703;17300;17;75.0;all;all;2;4;2497.5;73247
319310;173000601;17300;17;75.0;none;all;0;4;1570.0;73248
319314;173000702;17300;17;75.0;all;all;1;4;3149.0;73249
319319;173001001;17300;17;75.0;all;all;1;3;1684.0;73251
319335;173001001;17300;17;75.0;some;some;1;1;3385.5;73256
319352;173000603;17300;17;75.0;all;none;1;0;2163.0;73261
319367;173000402;17300;17;75.0;none;all;0;2;1861.5;73266
319373;173000101;17300;17;75.0;some;all;1;2;2056.5;73267
319389;173000202;17300;17;75.0;some;all;1;2;2946.0;73272
319391;173000505;17300;17;75.0;none;all;0;2;1017.0;73274
319396;173000602;17300;17;75.0;some;none;1;0;4857.0;73275
319423;173001002;17300;17;75.0;none;all;0;1;1943.0;73285
319425;173000103;17300;17;75.0;all;none;2;0;4938.0;73286
319436;173000801;17300;17;75.0;all;all;2;4;2842.5;73290
319439;173000301;17300;17;75.0;some;some;1;2;5740.2;73291
319442;173001002;17300;17;75.0;none;all;0;1;1399.0;73292
319451;173001001;17300;17;75.0;none;none;0;0;384.0;73296
319468;173001003;17300;17;75.0;some;some;2;1;7786.8;73299
319496;173000504;17300;17;75.0;some;some;1;1;36.0;73309
319505;173000403;17300;17;75.0;none;all;0;2;1229.0;73311
319523;173000501;17300;17;75.0;all;none;1;0;2529.0;73317
319535;173000402;17300;17;75.0;some;all;1;4;5106.0;73321
319561;173000402;17300;17;75.0;none;all;0;2;804.0;73330
319567;173000101;17300;17;75.0;none;all;0;1;3010.0;73333
319570;173000101;17300;17;75.0;none;none;0;0;2043.0;73333
319580;173000103;17300;17;75.0;none;some;0;2;1927.8;73337
319592;173000503;17300;17;75.0;some;none;2;0;4150.0;73342
319601;173000402;17300;17;75.0;all;all;1;1;1868.0;73344
319607;173000702;17300;17;75.0;some;all;1;2;2730.0;73346
319612;173000104;17300;17;75.0;none;all;0;2;2789.0;73349
319624;173000504;17300;17;75.0;none;none;0;0;2597.4;73353
319631;173000702;17300;17;75.0;all;all;1;1;1080.0;73355
319640;173000202;17300;17;75.0;some;none;1;0;2055.0;73359
319656;173001002;17300;17;75.0;some;all;1;2;2646.0;73363
319661;173000403;17300;17;75.0;none;all;0;3;1175.0;73364
319671;173000202;17300;17;75.0;all;some;2;1;3135.6;73366
319683;173000102;17300;17;75.0;all;all;1;2;1542.0;73368
319689;173000602;17300;17;75.0;some;none;2;0;1980.0;73372
319722;173000503;17300;17;75.0;none;all;0;2;1065.0;73386
319726;173000701;17300;17;75.0;all;none;2;0;2706.0;73387
319729;173000603;17300;17;75.0;all;all;1;2;2503.0;73388
319737;173000202;17300;17;75.0;some;all;1;2;3105.0;73391
319773;173000801;17300;17;75.0;all;none;1;0;637.0;73402
319776;173000902;17300;17;75.0;none;some;0;1;717.0;73403
319781;173000502;17300;17;75.0;none;all;0;4;3742.1;73404
319815;173000505;17300;17;75.0;all;all;1;2;4744.0;73416
319839;173000103;17300;17;75.0;some;all;1;2;2473.5;73422
319842;173000502;17300;17;75.0;none;none;0;0;5163.0;73423
319853;173000702;17300;17;75.0;all;all;1;1;2548.0;73427
319854;173001001;17300;17;75.0;none;none;0;0;1569.0;73428
319867;173000703;17300;17;75.0;some;some;2;1;4772.5;73431
319875;173001002;17300;17;75.0;none;all;0;2;2064.0;73433
319878;173000104;17300;17;75.0;none;all;0;2;574.0;73436
319888;173000103;17300;17;75.0;all;all;1;1;2434.0;73438
319892;173000402;17300;17;75.0;all;all;1;1;1764.0;73440
319894;173000402;17300;17;75.0;all;none;1;0;4246.0;73440
319908;173000801;17300;17;75.0;some;some;2;1;2862.0;73445
319910;173000801;17300;17;75.0;some;some;2;1;2764.8;73445
319921;173000102;17300;17;75.0;all;all;3;2;1817.0;73448
319922;173000102;17300;17;75.0;all;all;3;4;4990.0;73448
319926;173000702;17300;17;75.0;some;all;1;3;3511.5;73449
319944;173001003;17300;17;75.0;some;some;1;1;3460.5;73454
319949;173000202;17300;17;75.0;none;none;0;0;2764.0;73455
319952;173000101;17300;17;75.0;some;none;1;0;8516.9;73456
319954;173000101;17300;17;75.0;some;some;1;1;2948.6;73456
319960;173001003;17300;17;75.0;all;all;1;2;4006.0;73457
319968;173000504;17300;17;75.0;none;none;0;0;1347.0;73460
319970;173000504;17300;17;75.0;none;all;0;2;1316.0;73460
319975;173000103;17300;17;75.0;some;none;1;0;2407.5;73463
319979;173000802;17300;17;75.0;all;all;1;2;1360.0;73464
319993;173000904;17300;17;75.0;none;none;0;0;1250.0;73467
320006;173000505;17300;17;75.0;none;none;0;0;1835.0;73471
320013;173000402;17300;17;75.0;some;none;1;0;7795.200000000001;73474
320036;173001001;17300;17;75.0;all;none;1;0;3509.0;73482
320042;173000603;17300;17;75.0;some;none;1;0;6511.5;73485
320046;173000402;17300;17;75.0;all;all;1;1;1755.0;73486
320056;173001001;17300;17;75.0;some;all;1;2;4101.0;73488
320062;173000901;17300;17;75.0;all;some;2;1;2499.0;73490
320093;173000904;17300;17;75.0;some;none;1;0;305.0;73500
320109;173000503;17300;17;75.0;some;some;1;2;1542.0;73504
320132;173000601;17300;17;75.0;some;some;2;2;2757.3;73512
320152;173000502;17300;17;75.0;all;some;3;2;2521.8;73518
320159;173000101;17300;17;75.0;all;all;1;2;1931.0;73519
320169;173000102;17300;17;75.0;all;all;1;1;4112.0;73523
320175;173000101;17300;17;75.0;some;some;1;1;4392.0;73526
320181;173000701;17300;17;75.0;all;all;1;4;1757.0;73527
320196;173000601;17300;17;75.0;all;all;1;2;1334.0;73531
320203;173000801;17300;17;75.0;all;none;2;0;2515.5;73533
320213;173001002;17300;17;75.0;all;all;2;2;3348.0;73536
320214;173000603;17300;17;75.0;some;all;1;2;184.5;73537
320215;173000603;17300;17;75.0;all;some;1;1;4206.0;73537
320216;173000603;17300;17;75.0;some;none;1;0;3361.5;73537
320232;173001002;17300;17;75.0;all;all;1;2;1579.0;73543
320244;173000601;17300;17;75.0;all;all;1;4;3465.0;73547
320247;173000601;17300;17;75.0;all;all;1;4;2293.0;73547
320268;173000103;17300;17;75.0;some;all;1;2;3342.0;73555
320281;173000902;17300;17;75.0;none;none;0;0;5899.2;73558
320282;173000902;17300;17;75.0;none;none;0;0;3616.8;73558
320287;173000302;17300;17;75.0;all;none;1;0;3517.0;73560
320291;173000603;17300;17;75.0;all;all;1;2;1761.0;73561
320293;173000603;17300;17;75.0;all;all;1;1;1198.0;73561
320315;173000403;17300;17;75.0;all;all;1;2;1581.0;73566
320327;173000102;17300;17;75.0;all;all;1;2;2484.0;73569
320338;173000505;17300;17;75.0;none;all;0;1;1900.0;73573
320341;173000505;17300;17;75.0;none;none;0;0;1468.0;73573
320346;173001002;17300;17;75.0;none;none;0;0;1639.0;73575
320356;173000702;17300;17;75.0;all;none;1;0;1106.0;73580
320361;173001002;17300;17;75.0;none;all;0;2;2119.0;73581
320364;173000703;17300;17;75.0;some;some;1;2;5361.3;73582
320372;173000801;17300;17;75.0;all;all;1;2;1396.0;73585
320374;173001001;17300;17;75.0;all;all;1;2;1254.0;73586
320379;173000603;17300;17;75.0;all;none;2;0;3655.5;73588
320383;173001002;17300;17;75.0;some;all;1;2;4839.0;73589
320386;173001002;17300;17;75.0;some;all;1;2;2247.0;73589
320388;173000502;17300;17;75.0;all;all;2;2;5887.5;73590
320418;173001001;17300;17;75.0;all;none;2;0;636.0;73599
320430;173000702;17300;17;75.0;some;all;1;2;4363.5;73604
320436;173000801;17300;17;75.0;all;none;1;0;1511.0;73606
320442;173000501;17300;17;75.0;none;all;0;3;3190.5;73608
320445;173000501;17300;17;75.0;none;none;0;0;4477.5;73608
320466;173000403;17300;17;75.0;all;none;1;0;985.0;73614
320487;173000504;17300;17;75.0;some;none;2;0;1032.6999999999998;73621
320491;173000403;17300;17;75.0;some;none;1;0;3076.5;73622
320493;173000403;17300;17;75.0;all;all;1;3;4020.0;73622
320498;173000103;17300;17;75.0;all;all;1;4;1080.0;73624
320546;173000902;17300;17;75.0;none;all;0;2;1829.0;73641
320552;173000104;17300;17;75.0;all;all;1;2;1014.0;73643
320558;173000202;17300;17;75.0;some;some;1;1;5599.5;73645
320572;173000202;17300;17;75.0;none;none;0;0;1069.0;73652
320573;173000202;17300;17;75.0;none;none;0;0;1446.0;73652
320574;173000202;17300;17;75.0;none;all;0;2;1940.0;73652
320575;173000202;17300;17;75.0;none;all;0;2;2234.0;73652
320578;173001002;17300;17;75.0;none;none;0;0;1462.0;73654
320592;173000301;17300;17;75.0;some;some;1;2;3827.2;73659
320597;173001002;17300;17;75.0;all;all;1;1;705.0;73661
320598;173000503;17300;17;75.0;some;some;3;1;4465.0;73662
320608;173000702;17300;17;75.0;none;all;0;4;2644.0;73663
320610;173000101;17300;17;75.0;none;none;0;0;1238.0;73665
320619;173000402;17300;17;75.0;some;some;2;2;4653.0;73667
320632;173000901;17300;17;75.0;all;none;1;0;1913.0;73670
320635;173000702;17300;17;75.0;some;all;1;4;409.5;73671
320638;173000103;17300;17;75.0;some;some;1;1;3741.0;73673
320639;173000103;17300;17;75.0;some;all;1;2;6030.0;73673
320646;173000202;17300;17;75.0;all;all;1;2;2659.0;73675
320653;173001002;17300;17;75.0;all;all;1;2;650.0;73677
320659;173000601;17300;17;75.0;all;all;1;2;1757.0;73678
320664;173001002;17300;17;75.0;some;all;1;2;2025.0;73679
320671;173000602;17300;17;75.0;all;all;1;1;1507.0;73682
320680;173001002;17300;17;75.0;all;all;1;2;1548.0;73684
320690;173000801;17300;17;75.0;none;all;0;1;1179.0;73687
320694;173000904;17300;17;75.0;some;none;1;0;4024.0;73688
320695;173000403;17300;17;75.0;all;none;1;0;1150.0;73689
320697;173000403;17300;17;75.0;all;none;1;0;1806.0;73689
320701;173000302;17300;17;75.0;none;all;0;2;2333.0;73692
320710;173000302;17300;17;75.0;none;some;0;1;3061.5;73694
320718;173000202;17300;17;75.0;all;none;1;0;2560.5;73696
320723;173000602;17300;17;75.0;all;all;1;2;445.0;73697
320725;173000602;17300;17;75.0;all;none;1;0;767.0;73697
320726;173000602;17300;17;75.0;all;none;1;0;1062.0;73697
320742;173000402;17300;17;75.0;all;all;1;2;1956.0;73704
320748;173000601;17300;17;75.0;all;none;3;0;5355.0;73706
320749;173000601;17300;17;75.0;all;all;3;2;4998.0;73706
320758;173001001;17300;17;75.0;none;none;0;0;2323.0;73712
320771;173000102;17300;17;75.0;none;all;0;4;1381.0;73718
320780;173001001;17300;17;75.0;all;all;1;4;570.0;73722
320781;173001002;17300;17;75.0;none;all;0;2;2176.0;73723
320789;173000702;17300;17;75.0;all;all;1;2;1126.0;73728
320809;173001002;17300;17;75.0;all;all;2;1;2433.0;73734
320831;173000902;17300;17;75.0;some;some;2;1;5032.5;73742
320833;173000902;17300;17;75.0;some;some;2;2;4517.5;73742
320834;173000902;17300;17;75.0;some;some;2;1;5477.5;73742
320856;173001002;17300;17;75.0;all;all;1;5;3382.0;73748
320858;173000802;17300;17;75.0;all;all;1;2;1548.0;73749
320863;173000703;17300;17;75.0;none;none;0;0;3257.0;73752
320867;173000102;17300;17;75.0;none;all;0;2;922.0;73754
320886;173000103;17300;17;75.0;all;all;1;4;331.5;73761
320892;173000801;17300;17;75.0;all;none;1;0;1095.0;73764
320894;173000801;17300;17;75.0;all;none;1;0;1110.0;73764
320912;173000902;17300;17;75.0;all;none;2;0;2834.0;73769
320936;173000702;17300;17;75.0;some;none;2;0;4365.400000000001;73777
320937;173000702;17300;17;75.0;some;none;2;0;8655.4;73777
320947;173000501;17300;17;75.0;all;none;1;0;2577.0;73779
320960;173000201;17300;17;75.0;all;all;1;1;1109.0;73783
320961;173000201;17300;17;75.0;all;all;1;2;2393.0;73783
320969;173000901;17300;17;75.0;all;none;1;0;5418.0;73785
320971;173000901;17300;17;75.0;some;all;1;2;796.5;73785
320978;173001002;17300;17;75.0;none;all;0;2;2529.0;73788
320988;173000202;17300;17;75.0;none;none;0;0;2500.0;73791
320993;173000802;17300;17;75.0;all;all;1;1;4283.0;73793
320998;173000601;17300;17;75.0;some;none;1;0;3309.0;73794
321016;173000102;17300;17;75.0;none;none;0;0;1088.0;73800
321028;173000703;17300;17;75.0;all;all;1;3;1546.0;73804
321041;173001002;17300;17;75.0;all;all;1;4;952.0;73807
321050;173000904;17300;17;75.0;none;all;0;1;1037.0;73811
321067;173000202;17300;17;75.0;none;none;0;0;784.0;73817
321073;173000104;17300;17;75.0;all;none;1;0;1606.0;73820
321075;173000104;17300;17;75.0;all;all;1;2;1819.0;73820
321077;173000701;17300;17;75.0;all;none;1;0;2044.0;73821
321087;173000302;17300;17;75.0;all;all;1;3;30.0;73825
321096;173000802;17300;17;75.0;all;none;3;0;1407.0;73826
321100;173000505;17300;17;75.0;none;all;0;1;1680.0;73830
321111;173001003;17300;17;75.0;some;some;1;2;3266.0;73833
321117;173000503;17300;17;75.0;some;some;1;4;4233.599999999999;73836
321139;173000903;17300;17;75.0;all;some;2;1;2880.0;73842
321148;173001003;17300;17;75.0;all;none;1;0;3366.0;73847
321155;173001003;17300;17;75.0;all;none;1;0;1673.0;73848
321162;173001003;17300;17;75.0;all;all;1;2;189.0;73851
321174;173000402;17300;17;75.0;all;none;1;0;677.0;73855
321175;173000403;17300;17;75.0;all;none;2;0;3486.0;73856
321183;173000501;17300;17;75.0;some;none;1;0;345.0;73858
321188;173000301;17300;17;75.0;none;all;0;4;692.0;73859
321221;173000703;17300;17;75.0;none;none;0;0;2303.0;73867
321222;173000301;17300;17;75.0;some;some;1;1;5756.1;73868
321224;173000301;17300;17;75.0;some;some;1;2;2780.4;73868
321233;173001003;17300;17;75.0;some;none;1;0;7012.0;73871
321241;173000202;17300;17;75.0;all;none;1;0;2790.0;73873
321244;173000602;17300;17;75.0;all;none;1;0;1867.0;73874
321258;173000103;17300;17;75.0;all;all;1;2;2845.5;73878
321262;173000702;17300;17;75.0;some;none;1;0;3027.5;73879
321267;173000505;17300;17;75.0;all;all;1;2;3268.0;73881
321271;173000504;17300;17;75.0;none;all;0;2;4834.0;73882
321298;173000603;17300;17;75.0;some;some;2;1;2992.0;73893
321313;173000201;17300;17;75.0;all;none;2;0;4006.5;73899
321318;173000904;17300;17;75.0;none;all;0;1;1435.0;73901
321353;173000603;17300;17;75.0;all;all;1;2;1029.0;73912
321359;173000904;17300;17;75.0;none;none;0;0;3852.0;73913
321360;173000904;17300;17;75.0;none;all;0;2;2707.5;73913
321366;173000601;17300;17;75.0;none;all;0;3;2017.0;73916
321383;173000102;17300;17;75.0;some;some;1;1;5452.5;73921
321387;173000301;17300;17;75.0;all;none;3;0;9954.0;73923
321411;173000201;17300;17;75.0;none;all;0;2;2802.0;73930
321415;173000502;17300;17;75.0;some;all;1;2;1974.0;73931
321419;173000602;17300;17;75.0;all;all;1;2;1209.0;73932
321424;173001002;17300;17;75.0;all;some;2;1;3412.5;73935
321427;173001002;17300;17;75.0;all;none;2;0;1637.0;73936
321433;173000502;17300;17;75.0;some;all;1;2;2706.0;73939
321439;173000601;17300;17;75.0;none;none;0;0;2610.0;73942
321444;173000102;17300;17;75.0;none;all;0;1;1596.0;73944
321454;173000103;17300;17;75.0;some;all;1;2;4777.5;73949
321461;173000903;17300;17;75.0;all;all;1;2;1142.0;73950
321469;173000602;17300;17;75.0;all;none;1;0;2871.0;73952
321491;173000402;17300;17;75.0;all;all;2;4;7039.5;73958
321496;173000501;17300;17;75.0;some;none;1;0;5190.0;73959
321501;173000603;17300;17;75.0;all;all;1;2;484.0;73961
321504;173001002;17300;17;75.0;none;all;0;2;2294.0;73962
321508;173001002;17300;17;75.0;none;all;0;2;1134.0;73962
321509;173001003;17300;17;75.0;none;all;0;1;3135.0;73963
321516;173001001;17300;17;75.0;all;all;1;2;2146.0;73966
321526;173000102;17300;17;75.0;some;all;1;6;2982.0;73969
321528;173000104;17300;17;75.0;some;some;2;2;6112.5;73971
321540;173000202;17300;17;75.0;none;none;0;0;3654.0;73974
321550;173000802;17300;17;75.0;all;some;3;1;2816.0;73977
321562;173000201;17300;17;75.0;all;some;2;1;4936.5;73981
321566;173000802;17300;17;75.0;all;none;1;0;2390.0;73982
321576;173000402;17300;17;75.0;none;none;0;0;2310.0;73987
321588;173000101;17300;17;75.0;none;all;0;2;1470.0;73991
321606;173000102;17300;17;75.0;none;none;0;0;5283.0;73998
321608;173000102;17300;17;75.0;none;some;0;1;2410.5;73998
321630;173000801;17300;17;75.0;some;some;1;2;332.8;74005
321634;173000301;17300;17;75.0;some;some;2;2;2660.4;74007
321638;173000403;17300;17;75.0;none;none;0;0;4915.0;74008
321642;173000403;17300;17;75.0;none;all;0;2;604.0;74008
321660;173000103;17300;17;75.0;all;all;1;1;1913.0;74014
321664;173000301;17300;17;75.0;none;none;0;0;2227.0;74015
321671;173000301;17300;17;75.0;all;all;1;1;4734.0;74018
321679;173000801;17300;17;75.0;some;some;1;2;858.6;74021
321684;173000102;17300;17;75.0;all;some;2;1;3681.0;74022
321689;173001002;17300;17;75.0;none;all;0;1;2692.0;74024
321695;173000703;17300;17;75.0;all;none;1;0;1888.0;74029
321698;173000703;17300;17;75.0;all;all;1;2;2207.0;74029
321701;173000702;17300;17;75.0;all;all;1;2;130.0;74030
321715;173000104;17300;17;75.0;all;all;1;1;348.0;74035
321717;173001003;17300;17;75.0;all;all;1;1;2218.0;74036
321731;173000504;17300;17;75.0;all;none;1;0;3480.0;74040
321733;173000504;17300;17;75.0;all;all;1;1;1304.0;74040
321744;173000603;17300;17;75.0;some;some;1;1;2896.5;74044
321766;173000503;17300;17;75.0;all;all;2;2;2530.5;74051
321773;173000201;17300;17;75.0;some;none;1;0;3864.0;74053
321783;173000903;17300;17;75.0;some;some;1;2;5565.599999999999;74055
321800;173000601;17300;17;75.0;all;all;1;2;1042.0;74064
321821;173000902;17300;17;75.0;none;all;0;4;1411.0;74071
321825;173000104;17300;17;75.0;some;none;1;0;3396.0;74072
321826;173000402;17300;17;75.0;all;all;1;4;2407.0;74073
321835;173000503;17300;17;75.0;none;all;0;2;1371.0;74075
321850;173000801;17300;17;75.0;some;some;2;3;4209.0;74080
321852;173001002;17300;17;75.0;all;none;1;0;2641.0;74081
321854;173001002;17300;17;75.0;all;none;1;0;472.0;74081
321868;173000602;17300;17;75.0;all;all;1;2;2788.0;74085
321875;173001003;17300;17;75.0;all;all;1;2;4029.0;74087
321895;173000101;17300;17;75.0;all;all;1;2;236.0;74091
321896;173000101;17300;17;75.0;all;none;1;0;1401.0;74091
321898;173000101;17300;17;75.0;all;all;1;1;1736.0;74091
321899;173000703;17300;17;75.0;all;all;1;2;798.0;74092
321919;173000102;17300;17;75.0;none;all;0;1;1498.0;74100
321923;173000102;17300;17;75.0;none;all;0;3;374.0;74100
321931;173001002;17300;17;75.0;all;none;1;0;1055.0;74102
321932;173000301;17300;17;75.0;all;none;1;0;1798.0;74103
321938;173001001;17300;17;75.0;all;none;1;0;1725.0;74105
321983;173001003;17300;17;75.0;some;all;1;2;2818.5;74118
321995;173000104;17300;17;75.0;some;none;1;0;3250.8;74122
322006;173000502;17300;17;75.0;none;all;0;6;2970.5;74124
322011;173001002;17300;17;75.0;all;all;1;2;1843.0;74125
322031;173000103;17300;17;75.0;none;none;0;0;2351.0;74131
322040;173000202;17300;17;75.0;all;all;2;1;1350.0;74133
322044;173000302;17300;17;75.0;none;all;0;2;2270.0;74134
322062;173000601;17300;17;75.0;none;some;0;1;1765.5;74140
322071;173000505;17300;17;75.0;all;all;1;2;971.0;74143
322081;173000202;17300;17;75.0;all;all;1;1;1088.0;74147
322090;173000602;17300;17;75.0;none;all;0;2;1858.0;74149
322092;173000602;17300;17;75.0;none;all;0;2;1190.0;74149
322097;173000701;17300;17;75.0;none;all;0;4;1392.0;74150
322098;173000701;17300;17;75.0;none;all;0;2;669.0;74150
322106;173000103;17300;17;75.0;none;none;0;0;1351.0;74154
322130;173001001;17300;17;75.0;all;all;1;2;2592.0;74159
322141;173000403;17300;17;75.0;some;none;1;0;5196.0;74163
322161;173000601;17300;17;75.0;all;none;2;0;4738.5;74168
322173;173000202;17300;17;75.0;all;all;2;2;3081.0;74171
322176;173001002;17300;17;75.0;none;none;0;0;2146.0;74172
322182;173000505;17300;17;75.0;some;some;2;2;3283.2000000000003;74173
322197;173000703;17300;17;75.0;all;all;1;4;2420.0;74176
322200;173000602;17300;17;75.0;all;all;1;1;3488.0;74177
322211;173000904;17300;17;75.0;some;some;1;2;5268.6;74183
322216;173000302;17300;17;75.0;all;all;1;3;1644.0;74185
322227;173000505;17300;17;75.0;none;none;0;0;653.0;74188
322229;173000505;17300;17;75.0;none;all;0;2;1995.0;74188
322231;173000102;17300;17;75.0;some;all;1;2;1179.0;74189
322239;173001001;17300;17;75.0;all;none;1;0;1499.0;74193
322308;173000702;17300;17;75.0;all;some;2;1;1993.5;74216
322313;173000701;17300;17;75.0;some;none;2;0;3330.6000000000004;74218
322316;173000701;17300;17;75.0;some;some;2;1;5000.1;74218
322339;173001003;17300;17;75.0;some;none;1;0;2497.5;74225
322341;173000202;17300;17;75.0;all;none;1;0;4142.0;74226
322346;173001002;17300;17;75.0;all;none;1;0;2201.0;74229
322348;173000202;17300;17;75.0;none;all;0;1;4512.0;74230
322350;173001002;17300;17;75.0;all;all;1;2;2173.0;74231
322385;173000901;17300;17;75.0;all;all;1;2;1853.0;74241
322416;173000602;17300;17;75.0;none;some;0;1;3288.0;74253
322419;173000601;17300;17;75.0;some;none;1;0;1918.8;74255
322434;173000703;17300;17;75.0;none;all;0;2;1894.0;74258
322435;173000904;17300;17;75.0;some;all;1;2;841.5;74259
322439;173000402;17300;17;75.0;none;all;0;4;1093.0;74260
322440;173000402;17300;17;75.0;none;none;0;0;1547.0;74260
322444;173000301;17300;17;75.0;none;all;0;2;4248.0;74261
322451;173000104;17300;17;75.0;all;all;1;2;1511.0;74264
322453;173000104;17300;17;75.0;all;none;1;0;1784.0;74264
322470;173000902;17300;17;75.0;some;all;1;4;2347.2000000000003;74270
322471;173001002;17300;17;75.0;all;all;3;1;3091.0;74271
322477;173000102;17300;17;75.0;some;some;2;1;2627.5;74273
322483;173000302;17300;17;75.0;all;all;1;4;2066.0;74277
322487;173000302;17300;17;75.0;all;all;1;2;3204.0;74277
322488;173000603;17300;17;75.0;all;all;2;2;2115.0;74278
322489;173000603;17300;17;75.0;all;all;2;2;4630.5;74278
322497;173000103;17300;17;75.0;none;none;0;0;2281.5;74281
322498;173000103;17300;17;75.0;none;none;0;0;4651.5;74281
322513;173000402;17300;17;75.0;some;none;2;0;3855.6;74286
322516;173000402;17300;17;75.0;all;all;2;3;3114.0;74286
322529;173001001;17300;17;75.0;all;all;2;2;3756.0;74289
322530;173001001;17300;17;75.0;all;all;2;4;3205.5;74289
322534;173000104;17300;17;75.0;none;none;0;0;4030.5;74292
322541;173001003;17300;17;75.0;all;all;1;2;2120.0;74294
322546;173000101;17300;17;75.0;all;all;1;1;3462.0;74295
322550;173000505;17300;17;75.0;some;none;1;0;2118.9;74296
322552;173000505;17300;17;75.0;some;some;1;1;1770.3000000000002;74296
322559;173000702;17300;17;75.0;all;all;1;1;2649.0;74297
322568;173000801;17300;17;75.0;some;none;1;0;3826.5;74300
322591;173000602;17300;17;75.0;some;some;1;2;2832.5;74306
322599;173000904;17300;17;75.0;none;some;0;2;8387.5;74308
322636;173001002;17300;17;75.0;all;all;1;4;2335.0;74318
322656;173000104;17300;17;75.0;all;all;1;2;941.0;74326
322661;173000402;17300;17;75.0;all;none;1;0;1608.0;74328
322663;173000402;17300;17;75.0;all;all;1;1;1202.0;74328
322678;173000505;17300;17;75.0;none;some;0;2;5716.8;74334
322683;173000603;17300;17;75.0;all;none;2;0;3649.5;74335
322696;173000104;17300;17;75.0;all;none;1;0;562.0;74340
322725;173000702;17300;17;75.0;some;none;2;0;3452.0;74348
322729;173000104;17300;17;75.0;all;all;1;2;3408.0;74350
322735;173001002;17300;17;75.0;none;all;0;2;2325.0;74352
322736;173000802;17300;17;75.0;all;none;1;0;732.0;74353
322738;173001002;17300;17;75.0;all;all;2;3;1873.0;74354
322740;173000103;17300;17;75.0;some;all;1;2;2862.0;74355
322749;173000702;17300;17;75.0;all;all;1;2;1680.0;74357
322785;173001003;17300;17;75.0;none;all;0;3;909.0;74372
322792;173001002;17300;17;75.0;some;some;1;1;7171.5;74373
322795;173001002;17300;17;75.0;some;none;1;0;4042.5;74373
322829;173000104;17300;17;75.0;all;some;3;1;3717.5;74383
