person_id,emissionClass,vTypeId
614290,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
614292,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
614305,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
614306,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
614324,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
614336,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
614365,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
614392,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
614412,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
614460,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
614461,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
614462,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
614463,HBEFA4/PC_diesel_Euro-2,vt_hbefa4_PC_diesel_Euro_2
614468,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
614469,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
614482,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
614511,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
614512,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
614513,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
614514,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
614515,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
614516,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
614517,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
614545,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
614546,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
614548,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
614615,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
614616,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
614617,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
614627,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
614628,HBEFA4/PC_PHEV_petrol_Euro-6ab_(P),vt_hbefa4_PC_PHEV_petrol_Euro_6ab_P
614671,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
614683,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
614684,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
614693,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
614694,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
614695,HBEFA4/PC_diesel_Euro-2,vt_hbefa4_PC_diesel_Euro_2
614697,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
614780,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
614782,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
614823,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
614824,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
614837,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
614869,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
614871,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
614873,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
614875,HBEFA4/PC_PHEV_petrol_Euro-6ab_(P),vt_hbefa4_PC_PHEV_petrol_Euro_6ab_P
614876,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
614904,HBEFA4/PC_diesel_Euro-1,vt_hbefa4_PC_diesel_Euro_1
614905,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
614920,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
614929,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
614930,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
615020,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
615021,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
615073,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
615075,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
615076,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
615077,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
615111,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
615112,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
615113,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
615114,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
615115,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
615116,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
615122,HBEFA4/PC_diesel_Euro-2,vt_hbefa4_PC_diesel_Euro_2
615161,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
615227,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
615235,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
615273,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
615275,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
615297,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
615307,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
615309,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
615310,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
615354,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
615355,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
615356,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
615357,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
615411,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
615474,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
615475,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
615476,HBEFA4/PC_BEV,vt_hbefa4_PC_BEV
615511,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
615516,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
615580,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
615581,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
615605,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
61561,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
61563,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
615640,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
615645,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
61565,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
615651,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
615716,HBEFA4/PC_diesel_Euro-1,vt_hbefa4_PC_diesel_Euro_1
615717,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
615719,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
615806,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
615810,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
615815,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
615819,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
615844,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
615845,HBEFA4/PC_diesel_Euro-1,vt_hbefa4_PC_diesel_Euro_1
615880,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
615881,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
615882,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
615883,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
615911,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
615912,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
615913,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
615914,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
615923,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
615924,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
615972,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
615977,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
615978,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
616068,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
616075,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
616083,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
616099,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
616113,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
616119,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
616133,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
616134,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
616135,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
616139,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
616140,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
616141,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
616209,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
616238,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
616239,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
616258,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
616346,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
616386,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
616387,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
616390,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
616391,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
616417,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
616418,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
616421,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
616422,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
616496,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
616497,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
616498,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
616499,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
616536,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
616537,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
616542,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
616543,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
616546,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
616547,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
616555,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
616556,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
616604,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
616605,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
616629,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
616637,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
616746,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
616774,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
616781,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
616782,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
616799,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
616800,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
616837,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
616839,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
616841,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
616855,HBEFA4/PC_diesel_Euro-2,vt_hbefa4_PC_diesel_Euro_2
616856,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
616857,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
616858,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
61691,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
61692,HBEFA4/PC_diesel_Euro-2,vt_hbefa4_PC_diesel_Euro_2
616961,HBEFA4/PC_diesel_Euro-2,vt_hbefa4_PC_diesel_Euro_2
616983,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
616984,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
616985,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
616988,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
616989,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
616990,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
616991,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
616992,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
617014,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
617015,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
617016,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
617017,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
617018,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
617058,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
617059,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
617062,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
617063,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
617069,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
617077,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
617078,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
617079,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
617091,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
617172,HBEFA4/PC_diesel_Euro-2,vt_hbefa4_PC_diesel_Euro_2
617179,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
617181,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
617182,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
617184,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
617201,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
617202,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
617203,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
617204,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
617249,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
617252,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
617258,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
617264,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
617265,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
617284,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
617285,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
617286,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
617287,HBEFA4/PC_petrol_Euro-1,vt_hbefa4_PC_petrol_Euro_1
617351,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
617447,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
617448,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
617449,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
617493,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
617516,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
617534,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
617535,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
617545,HBEFA4/PC_petrol_Euro-1,vt_hbefa4_PC_petrol_Euro_1
617546,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
617609,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
617610,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
617616,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
617661,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
617663,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
617677,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
617686,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
617690,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
617710,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
617711,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
617737,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
617738,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
617751,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
617755,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
617756,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
617759,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
617760,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
617764,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
617765,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
617793,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
617802,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
617824,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
617828,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
617829,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
617885,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
617888,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
617889,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
617890,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
617894,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
617916,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
617917,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
617918,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
617919,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
617930,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
617931,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
618005,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
618006,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
618008,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
618009,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
618061,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
618062,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
618071,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
618083,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
618164,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
618206,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
618227,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
618324,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
618325,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
618333,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
6184,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
618413,HBEFA4/PC_petrol_Euro-1,vt_hbefa4_PC_petrol_Euro_1
618456,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
618463,HBEFA4/PC_petrol_Euro-1,vt_hbefa4_PC_petrol_Euro_1
618469,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
618494,HBEFA4/PC_petrol_Euro-3,vt_hbefa4_PC_petrol_Euro_3
618495,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
618502,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
618503,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
618529,HBEFA4/PC_diesel_Euro-4,vt_hbefa4_PC_diesel_Euro_4
618546,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
618547,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
618609,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
618615,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
618622,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
618670,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
618673,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
618677,HBEFA4/PC_diesel_Euro-3,vt_hbefa4_PC_diesel_Euro_3
618695,HBEFA4/PC_petrol_Euro-6ab,vt_hbefa4_PC_petrol_Euro_6ab
618733,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
618734,HBEFA4/PC_petrol_Euro-4,vt_hbefa4_PC_petrol_Euro_4
618735,HBEFA4/PC_diesel_Euro-6ab,vt_hbefa4_PC_diesel_Euro_6ab
